artist,auction_house,auction_result,date_sold,dating,img available,inscribed,kind,lot_number,price_estimated,signed,size,stamped,title,with_premium
" 
        Hugh Dycke Acland (1778-1836) England",Zürichsee Auktionen - Switzerland: Erlenbach,Unsold,09-28-2005,1814,n,No,Feather drawing,42,300 - 400 CHF,Yes,10.16 x 13.31 in (25.81 x 33.81 cm),No,Blick auf Berchtesgaden,No
" 
        Thomas Dyke Acland (1787-1871) ","Holloways Auctioneers - United Kingdom: Oxfordshire, Banbury",Unsold,06-24-2008,N/A,y,No,Pencil and brown wash,285,100 - 150 GBP,No,12.60 x 17.72 in (32.00 x 45.01 cm),No,&#39;St. John&#39;s Chapel; a ruin in the park of Sir Thomas Acland&#39;,No
" 
        J. H. Acland (1900-) ","Treadway Gallery - The United States: Illinois, Oak Park",427 USD,03-07-2015,N/A,y,No,Watercolor ,555,200 - 300 USD,No,5.50 x 7.50 in (13.97 x 19.05 cm),No,Menden Westphalia,Yes
" 
        Paul Léon Aclocque (1834-1893) ",Galerie Koller - Switzerland: Zürich,"1,000 CHF",03-23-2009,N/A,y,No,Oil on ca,6522,"1,200 - 1,800 CHF",No,17.52 x 18.11 in (44.50 x 46.00 cm),No,Portrait einer jungen Italienerin oder Spanierin.,No
" 
        John Acmoody (1933-2006) United States of America",Bonhams - United States of America: Los Angeles,Unsold,08-22-2010,N/A,y,No,Oil on canvas,7087,500 - 700 USD,Yes,24.00 x 30.00 in (60.96 x 76.20 cm),No,Proom,No
" 
        W. W Acock (-) England",Norrkopings Auktionsverk - Sweden: Norrköping,"2,400 SEK",07-19-2010,N/A,y,No,Oil on canvas,1249,"2,500 - 3,000 SEK",Yes,13.78 x 16.93 in (35.00 x 43.00 cm),No,Engelskt landskap med häst vid vattendrag,No
" 
        W. W Acock (-) England","Rupert Toovey and Co. - United Kingdom: Washington, West Sussex",180 GBP,03-01-2006,1900,n,No,Watercolor ,220,150 - 250 GBP,Yes,13.39 x 20.87 in (34.01 x 53.01 cm),No,Landscape with Shepherd and Flock near Cattle on the Bank of a River,No
" 
        W. W Acock (-) England",Göteborgs Auctionsverk - Sweden: Göteborg,"1,300 SEK",06-04-2005,N/A,n,No,Oil on Canvas,254,"1,500 SEK",No,13.78 x 17.72 in (35.00 x 45.01 cm),No,Landskap vid vattendrag,No
" 
        Geraldine Acomb (1900-) United States of America","Skinner - The United States: Marlborough, Massachusetts",308 USD,04-02-2015,N/A,n,No,Unknown ,1146,500 - 700 USD,No,17.25 x 21.00 in (43.82 x 53.34 cm),No,Trees Along the Shoreline,Yes
" 
        Geraldine Acomb (1900-) United States of America",Bonhams - United Kingdom: Knowle,Unsold,12-05-2006,N/A,n,No,"Oil on board, 2 items",542,60 - 90 GBP,Yes,23.62 x 15.75 in (59.99 x 40.00 cm),No,Autumnal landscape,No
" 
        Louise Marie Acoquat (-) ",Sant&#39;Agostino - Italy: Turin,Unsold,06-20-2005,N/A,n,No,Tempera on card,40,"850 - 1,050 EUR",No,23.23 x 18.11 in (59.00 x 46.00 cm),No,"""Mazzo di fiori di campo""",No
" 
        A. Acores (-) ","Eldred's - The United States: Massachusetts, East Dennis",258 USD,07-19-2007,N/A,y,No,Watercolor ,85,N/A,No,15.00 x 19.00 in (38.10 x 48.26 cm),No,Sloop under sail flying an American flag,No
" 
        Alvaro Acores (-) ",Susanins - The United States: Chicago,225 USD,02-22-2014,N/A,y,No,Oil on canvas,6094,200 - 300 USD,Yes,23.50 x 33.50 in (59.69 x 85.09 cm),No,MERCHANT SHIP,Yes
" 
        Alvaro Acores (-) ","Blackwood - The United States: Massachusetts, Boston",316 USD,09-16-2009,N/A,y,No,Oil on canvas,53,500 - 800 USD,No,20.00 x 24.00 in (50.80 x 60.96 cm),No,Portrait of the schooner Evelina Goulart,Yes
" 
        John Acorn (-) ","Brunk Auctions - The United States: Asheville, North Carolina","1,298 USD",03-23-2013,N/A,y,No,Sculpture ,669,300 - 600 USD,Yes,19.50 x 0 in (49.53 x 0.00 cm),No,Aluminum,Yes
" 
        John Acorn (-) ","Charlton Hall Galleries, Inc - The United States: South Carolina, West Columbia",175 USD,02-11-2006,N/A,y,No,Aluminum ,233,200 - 400 USD,Yes,23.00 x 11.50 in (58.42 x 29.21 cm),No,BURNISHED ALUMINUM,No
" 
        Aguila Acosta (-) ",Bruun Rasmussen - Denmark: Bredgade,535 EUR,09-05-2006,N/A,n,No,Oil ,1329,"1,050 EUR",Yes,12.99 x 9.06 in (32.99 x 23.01 cm),No,Portræt af spansk kvinde.,No
" 
        Aguila Acosta (-) ",Bonhams - United Kingdom: Unknown,Unsold,04-06-2004,N/A,n,No,Oil on panel,90,700 - 900 GBP,Yes,11.61 x 8.66 in (29.49 x 22.00 cm),No,"Portrait, head and shoulders, of a beautiful young woman wearing an embroidered shawl",No
" 
        Aguila Acosta (-) ","Christies - United Kingdom: London, South Kensington",Unsold,02-19-2004,N/A,n,Yes,Oil on panel,45,400 - 600 GBP,Yes,12.99 x 9.13 in (32.99 x 23.19 cm),No,A Spanish beauty ,No
" 
        Luis Del Aguila Acosta (-) Spain",Bruun Rasmussen - Denmark: Århus,"4,800 DKK",08-04-2014,N/A,y,No,Oil on canvas,11,"3,000 DKK",Yes,26.38 x 14.57 in (67.01 x 37.01 cm),No,Two senioritas watering flowers in a parc,No
" 
        Luis Del Aguila Acosta (-) Spain",Louis C. Morton - Mexico: Lomas de Chapultepec,Unsold,08-03-2013,N/A,y,No,Acrylic on canvas,160,"1,500 - 3,000 MXN",No,15.55 x 23.23 in (39.50 x 59.00 cm),No,Cordillera en azules.,No
" 
        Luis Del Aguila Acosta (-) Spain",Bonhams - United Kingdom: Oxford,50 GBP,12-07-2011,N/A,y,No,Watercolor ,148,N/A,No,9.25 x 4.72 in (23.50 x 11.99 cm),No,Portrait of a lady,No
" 
        Luis Del Aguila Acosta (-) Spain",Louis C. Morton - Mexico: Lomas de Chapultepec,700 MXN,03-20-2010,N/A,y,No,Oil on canvas,41,"1,000 - 1,300 MXN",Yes,15.75 x 23.62 in (40.00 x 59.99 cm),No,Rocas de Milpa Alta,No
" 
        Luis Del Aguila Acosta (-) Spain",Auktionshaus Bernd Rieber - Germany: Stuttgart,Unsold,09-21-2009,N/A,y,No,Oil on wood,1184,395 EUR,Yes,13.39 x 9.45 in (34.01 x 24.00 cm),No,Junge Spanierin mit Spitzentuch u. roten Blüten,No
" 
        Luis Del Aguila Acosta (-) Spain",Hagelstam Auctions - Finland: Helsinki,250 EUR,05-23-2009,N/A,n,No,Oil on cardboard,221,500 EUR,Yes,12.99 x 9.06 in (32.99 x 23.01 cm),No,Mantillaan pukeutunut nainen,No
" 
        Luis Del Aguila Acosta (-) Spain",Hagelstam Auctions - Finland: Helsinki,450 EUR,05-23-2009,N/A,n,No,Oil on cardboard,222,500 EUR,Yes,12.99 x 9.06 in (32.99 x 23.01 cm),No,Andalusialainen nainen,No
" 
        Luis Del Aguila Acosta (-) Spain",Auktionshaus Bernd Rieber - Germany: Stuttgart,Unsold,03-23-2009,N/A,y,No,Oil on wood,1181,580 EUR,Yes,13.39 x 9.45 in (34.01 x 24.00 cm),No,Junge Spanierin mit Spitzentuch u. roten Blüten,No
" 
        Luis Del Aguila Acosta (-) Spain",Subastas de Arte Roldan - Argentina: Ciudad Autónoma de Buenos Aires,"7,387 USD",04-05-2006,1903,y,No,Oil on canvas,86,"6,000 USD",Yes,48.03 x 24.80 in (122.00 x 62.99 cm),No,MANOLAS EN EL BLACON,Yes
" 
        Luis Del Aguila Acosta (-) Spain",Rosebery´s - United Kingdom: London,Unsold,03-23-2004,N/A,n,Yes,Oil on panel ,890,300 - 400 GBP,Yes,12.20 x 8.43 in (30.99 x 21.41 cm),No,"Portrait of a North African man, head and shoulders turned ot the right",No
" 
        Johnny Acosta (-) ",Auktionshuset Metropol AB - Sweden: Stockholm,"1,200 SEK",09-05-2011,N/A,y,No,Color Lithograph ,2608,800 SEK,No,26.77 x 18.50 in (68.00 x 46.99 cm),No,Ansikte,No
" 
        Johnny Acosta (-) ",Göteborgs Auctionsverk - Sweden: Göteborg,650 SEK,05-26-2011,N/A,y,No,Screenprint ,1273,500 SEK,Yes,32.68 x 12.60 in (83.01 x 32.00 cm),No,Modesty blue,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,Unsold,04-04-2011,N/A,y,No,Acrylic on canvas,8444,"2,500 SEK",Yes,19.69 x 23.62 in (50.01 x 59.99 cm),No,Face,No
" 
        Johnny Acosta (-) ",Göteborgs Auctionsverk - Sweden: Göteborg,800 SEK,07-30-2009,N/A,y,No,Serigraph ,1380,"1,000 SEK",Yes,25.59 x 22.05 in (65.00 x 56.01 cm),No,Ansikte,No
" 
        Johnny Acosta (-) ",Göteborgs Auctionsverk - Sweden: Göteborg,800 SEK,07-30-2009,N/A,y,No,Serigraph ,1381,"1,000 SEK",Yes,25.59 x 22.05 in (65.00 x 56.01 cm),No,Ansikte,No
" 
        Johnny Acosta (-) ",Göteborgs Auctionsverk - Sweden: Göteborg,800 SEK,07-30-2009,N/A,y,No,Serigraph ,1382,"1,000 SEK",Yes,25.59 x 22.05 in (65.00 x 56.01 cm),No,Ansikte,No
" 
        Johnny Acosta (-) ",Göteborgs Auctionsverk - Sweden: Göteborg,800 SEK,07-30-2009,N/A,y,No,Serigraph ,1383,"1,000 SEK",Yes,25.59 x 22.05 in (65.00 x 56.01 cm),No,Ansikte,No
" 
        Johnny Acosta (-) ",Norrkopings Auktionsverk - Sweden: Norrköping,"1,100 SEK",03-30-2009,N/A,y,No,Serigraph 3 items,979,"2,000 - 3,000 SEK",Yes,25.98 x 17.72 in (65.99 x 45.01 cm),No,Modesty,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,"1,000 SEK",09-11-2006,N/A,y,No,Serigraph ,8312D,"1,000 SEK",Yes,38.19 x 37.40 in (97.00 x 95.00 cm),No,Komposition,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,"1,500 SEK",09-11-2006,N/A,y,No,Painting 2 items,8314D,"1,200 SEK",Yes,25.98 x 22.05 in (65.99 x 56.01 cm),No,Kompositioner,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,"2,500 SEK",09-11-2006,N/A,y,No,Painting 3 items,8316D,"1,200 SEK",Yes,34.65 x 20.87 in (88.01 x 53.01 cm),No,Kompositioner,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,"1,100 SEK",08-28-2006,N/A,n,No,Serigraph ,8269D,"1,000 SEK",Yes,38.19 x 36.22 in (97.00 x 92.00 cm),No,Komposition,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,"1,700 SEK",08-28-2006,N/A,n,No,Painting a pair,8270D,"1,000 SEK",Yes,25.98 x 22.05 in (65.99 x 56.01 cm),No,Kompositioner,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,"1,300 SEK",12-13-2004,N/A,n,No,Lithograph ,8646D,"2,000 SEK",Yes,33.86 x 20.47 in (86.00 x 51.99 cm),No,All mixed up,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,"1,700 SEK",10-04-2004,N/A,n,No,Color Lithograph ,8577,"1,200 SEK",Yes,34.65 x 20.87 in (88.01 x 53.01 cm),No,All mixed up - red,No
" 
        Johnny Acosta (-) ",AB Stockholms Auktionsverk - Sweden: Stockholm,"1,700 SEK",10-04-2004,N/A,n,No,Color Lithograph ,8577,"1,200 SEK",Yes,34.65 x 20.87 in (88.01 x 53.01 cm),No,All mixed up - red ,No
" 
        Louis Acosta (1900-) Mexico","Bunte Auction Services, Inc - The United States: Elgin, Illinois",Unsold,02-27-2005,1988,n,No,"Oil on masonite panel, framed",5449D,300 - 500 USD,Yes,31.00 x 43.00 in (78.74 x 109.22 cm),No,Vast landscape with mountains,No
" 
        J. E. Acosta (1900-) Philippines",Christies - The Netherlands: Amsterdam,132 EUR,10-04-2005,1945,n,No,Oil on board,149,600 - 800 EUR,Yes,18.70 x 29.72 in (47.50 x 75.49 cm),No,"Planting rice, Luzon",No
" 
        Rodrigues Acosta (-) ","Kaminski Auctions - The United States: Massachusetts, Beverly",Unsold,11-26-2006,N/A,y,No,Oil on canvas,2137,"1,500 - 2,000 USD",Yes,25.50 x 13.00 in (64.77 x 33.02 cm),No,Gypsy Woman,No
" 
        Manuel Gregorio Acosta (1921-1989) ","Rachel Davis Fine Arts - The United States: Ohio, Cleveland",325 USD,09-21-2013,N/A,y,No,Oil on canvas,194,200 - 400 USD,Yes,24.00 x 40.00 in (60.96 x 101.60 cm),No,Praca do Comercio,No
" 
        Manuel Gregorio Acosta (1921-1989) ","Bonhams - United Kingdom: London, Knightsbridge",Unsold,11-20-2011,N/A,y,No,Watercolor on paper,2028,700 - 900 USD,Yes,8.25 x 10.50 in (20.96 x 26.67 cm),No,Farm beside a hill,No
" 
        Manuel Gregorio Acosta (1921-1989) ","Heritage Auctions - The United States: Texas, Dallas","5,676 USD",07-15-2009,N/A,y,No,Oil on canvas,38066,N/A,Yes,47.99 x 35.98 in (121.89 x 91.39 cm),No,La Ventana Amarilla,Yes
" 
        Gustavo Acosta (1958-) ","Bonhams - United States of America: New York, Los Angeles and San Francisco",Unsold,05-11-2010,N/A,y,No,Acrylic on canvas,1202,"2,000 - 4,000 USD",Yes,12.01 x 12.01 in (30.51 x 30.51 cm),No,Estructura,No
" 
        Gustavo Acosta (1958-) ","Bonhams - United States of America: New York, Los Angeles and San Francisco",Unsold,05-11-2010,N/A,y,No,Acrylic on canvas,1203,"10,000 - 15,000 USD",Yes,35.98 x 83.86 in (91.39 x 213.00 cm),No,Dijubando una elipse,No
" 
        Gustavo Acosta (1958-) ",Sothebys - The United States: New York,"11,875 USD",11-19-2009,2003,n,No,Acrylic and charcoal on canvas,151,"12,000 - 18,000 USD",Yes,65.98 x 65.98 in (167.59 x 167.59 cm),No,FROM HEAVEN,Yes
" 
        Gustavo Acosta (1958-) ",Sothebys - The United States: New York,"11,250 USD",05-27-2009,N/A,n,No,Acrylic on canvas,178,"12,000 - 18,000 USD",Yes,39.25 x 46.97 in (99.70 x 119.30 cm),No,INVASION,Yes
" 
        Gustavo Acosta (1958-) ",Sothebys - The United States: New York,"17,500 USD",11-18-2008,2004,n,No,Acrylic ,234,"12,000 - 18,000 USD",Yes,24.02 x 69.49 in (61.01 x 176.50 cm),No,CRÓNICA METEOROLÓGICA,Yes
" 
        Tom Acosta (-) ","O´Gallerie - The United States: Portland, Oregon",140 USD,09-20-2010,N/A,y,No,Oil on canvas,427,150 - 200 USD,Yes,30.00 x 40.00 in (76.20 x 101.60 cm),No,Untiled,No
" 
        Miguel Rodriguez Acosta (1927-) ",Alcalá Subastas - Spain: Madrid,170 EUR,03-04-2015,N/A,y,No,Etching ,598,N/A,No,13.39 x 9.84 in (34.01 x 24.99 cm),No,Lote de dos obras gráficas,No
" 
        Miguel Rodriguez Acosta (1927-) ",Alcalá Subastas - Spain: Madrid,"2,000 EUR",02-16-2011,N/A,y,No,Oil on canvas,69,"1,000 EUR",Yes,13.78 x 19.69 in (35.00 x 50.01 cm),No,Flores,No
" 
        Scoli Acosta (-) ","Christies - The United States: New York, ROCKEFELLER PLAZA",563 USD,07-17-2013,2004,y,No,Collage ,216,"500 - 1,000 USD",Yes,12.01 x 9.25 x 9.25 in (30.51 x 23.50 x 23.50 cm),No,Vigilance,No
" 
        Scoli Acosta (-) ",Phillips - United Kingdom: London,Unsold,02-17-2012,N/A,y,No,Unknown ,287,"2,000 - 3,000 GBP",No,5.24 x 11.61 in (13.31 x 29.49 cm),No,Untitled (Lamp),No
" 
        Scoli Acosta (-) ",Phillips - United Kingdom: London,Unsold,02-17-2012,2004,y,No,Print ,288,"1,000 - 2,000 GBP",No,39.09 x 28.82 in (99.29 x 73.20 cm),No,Mercury (Iris) Pupil,No
" 
        Scoli Acosta (-) ",Phillips - United Kingdom: London,875 GBP,02-17-2012,2004,y,No,Mixed Media on paper,289,"2,000 - 3,000 GBP",No,23.23 x 25.39 in (59.00 x 64.49 cm),No,Untitled,No
" 
        Scoli Acosta (-) ",Phillips - United Kingdom: London,"5,000 GBP",10-13-2011,N/A,y,No,Mixed Media on paper,341,"4,000 - 6,000 GBP",No,4.72 x 3.35 in (11.99 x 8.51 cm),No,Group of 9 works on paper,Yes
" 
        Hernandes Acosta (-) ",Aguttes - France: Paris,Unsold,03-06-2013,N/A,y,No,Oil on canvas,194,200 - 300 EUR,No,21.65 x 18.11 in (54.99 x 46.00 cm),Yes,Composition,No
" 
        Ernesto Munoz Acosta (1900-) Mexico","O´Gallerie - The United States: Portland, Oregon",140 USD,02-27-2013,N/A,y,No,Watercolor and ink,411a,150 - 200 USD,Yes,10.00 x 7.50 in (25.40 x 19.05 cm),No,Self-Portrait.,No
" 
        Luis Acosta (1952-) ",Louis C. Morton - Mexico: Lomas de Chapultepec,"1,000 USD",10-12-2013,N/A,y,No,Acrylic ,123,"1,000 - 1,300 USD",No,15.55 x 23.23 in (39.50 x 59.00 cm),No,Cordillera en azules.,No
" 
        Ana Acosta (-) ",Morgan O&#39;Driscoll - Ireland: Co. Cork,Unsold,06-30-2014,N/A,y,No,Acrylic on paper,232,N/A,Yes,20.08 x 13.98 in (51.00 x 35.51 cm),No,Female Nude Study,No
" 
        Ana Acosta (-) ",Morgan O&#39;Driscoll - Ireland: Co. Cork,Unsold,06-30-2014,N/A,y,No,Acrylic on paper,259,N/A,Yes,21.26 x 16.93 in (54.00 x 43.00 cm),No,The Loved One,No
" 
        Adolfo Aguila Y Acosta (1858-1910) Spain",Artprecium - France: Paris,Unsold,06-19-2015,N/A,y,No,Oil on panel,19,700 - 800 EUR,Yes,12.20 x 9.25 in (30.99 x 23.50 cm),No,Femme à la mantille,No
" 
        Adolfo Aguila Y Acosta (1858-1910) Spain","Thomaston Place Auction Galleries - The United States: Thomaston, Maine","2,200 USD",11-09-2014,N/A,y,No,Oil on panel,896,"800 - 1,200 USD",No,16.20 x 12.50 in (41.15 x 31.75 cm),No,The Spanish Beauty,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Hotel De Ventes Horta - Belgium: Brussels,220 EUR,01-12-2015,N/A,n,No,Oil on canvas,129,N/A,Yes,13.39 x 10.83 in (34.01 x 27.51 cm),No,Maternité,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Auktionshaus Historia - Germany: Fürth,Unsold,09-20-2014,N/A,y,No,Pencil ,1507,N/A,Yes,5.91 x 4.33 in (15.01 x 11.00 cm),No,unknown,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Auktionshaus Rütten - Germany: Forstinning,Unsold,08-02-2014,N/A,y,No,Pastel ,64,450 EUR,Yes,16.14 x 12.20 in (41.00 x 30.99 cm),No,Untitled,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Auktionshaus Historia - Germany: Fürth,Unsold,05-02-2014,1877,n,No,Pencil on paper,1553,300 EUR,Yes,5.91 x 4.33 in (15.01 x 11.00 cm),No,unknown,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Kunst - Auktionshaus  Martin Wendl - Germany: Rudolstadt,Unsold,03-06-2014,N/A,y,No,Oil on canvas,3553,"2,600 EUR",Yes,33.86 x 27.17 in (86.00 x 69.01 cm),No,Kleines Kinderbildnis,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Vanderkindere - Belgium: Bruxelles,700 EUR,12-10-2013,N/A,n,No,Oil on canvas,88,N/A,No,12.99 x 9.84 in (32.99 x 24.99 cm),No,La belle ottomane,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Dorotheum - Austria: Wien,"1,750 EUR",10-24-2013,N/A,y,No,Watercolor on paper,281,"2,000 - 2,400 EUR",Yes,19.69 x 28.35 in (50.01 x 72.01 cm),No,Amazons,Yes
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Waddington's - Canada: Toronto,"26,400 CAD",06-18-2013,N/A,y,No,Oil on canvas,183,"10,000 - 15,000 CAD",Yes,49.02 x 72.01 in (124.51 x 182.91 cm),No,SAINT CATHERINE OF SIENA LEADING POPE GREGORY XI BACK TO ROME,Yes
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Bonhams - United Kingdom: Chester,400 GBP,02-05-2013,N/A,y,No,Watercolor ,422,N/A,No,22.64 x 18.70 in (57.51 x 47.50 cm),No,"&#39;Dalmantine&#39;, portrait of a seated peasant woman",No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Veilinghuis Bernaerts Hotel des Ventes - Belgium: Antwerpen,220 EUR,02-04-2013,N/A,n,No,Canvas on panel,131,N/A,Yes,13.78 x 15.35 in (35.00 x 38.99 cm),No,Horse,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria","Bonhams - United Kingdom: London, New Bond Street","8,750 GBP",11-27-2012,N/A,y,No,Watercolor on paper,2,N/A,Yes,13.98 x 11.02 in (35.51 x 27.99 cm),No,The Nobleman Anagnostis Giannoulidis,Yes
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Dorotheum - Austria: Wien,Unsold,11-08-2012,N/A,y,No,Watercolor on paper,213,"2,500 - 3,500 EUR",Yes,19.69 x 28.35 in (50.01 x 72.01 cm),No,Amazons,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Dorotheum - Austria: Wien,Unsold,11-08-2012,N/A,y,No,Watercolor on paper,214,"2,500 - 3,500 EUR",Yes,19.69 x 28.35 in (50.01 x 72.01 cm),No,Roman chariot race,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Vanderkindere - Belgium: Bruxelles,400 EUR,06-12-2012,N/A,n,No,Oil on canvas,2,N/A,Yes,8.46 x 6.10 in (21.49 x 15.49 cm),No,"""Belle ottomane en costume traditionnel"".",No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Vanderkindere - Belgium: Bruxelles,"1,400 EUR",02-14-2012,N/A,n,No,Oil on canvas,15,N/A,No,18.90 x 15.75 in (48.01 x 40.00 cm),No,Bergers italiens,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Aguttes - France: Paris,Unsold,12-14-2011,N/A,y,No,Oil on panel,145,"28,000 - 30,000 EUR",Yes,44.09 x 31.50 in (111.99 x 80.01 cm),No,Orientale jouant avec une toupie,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Vanderkindere - Belgium: Bruxelles,550 EUR,12-06-2011,1867,n,No,Oil on canvas,67,N/A,Yes,10.24 x 7.87 in (26.01 x 19.99 cm),No,Fillette accoudée,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Hotel De Ventes Horta - Belgium: Brussels,750 EUR,09-12-2011,N/A,n,No,Drawing ,467,N/A,Yes,16.14 x 22.44 in (41.00 x 57.00 cm),No,Départ de la chasse à courre,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Hotel De Ventes Horta - Belgium: Brussels,850 EUR,05-16-2011,N/A,n,No,Watercolor on paper,4,N/A,Yes,18.11 x 12.40 in (46.00 x 31.50 cm),No,Au marché,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Dorotheum - Austria: Wien,"4,500 EUR",03-24-2011,N/A,y,No,Watercolor on paper,235,"2,400 - 2,600 EUR",No,13.78 x 11.42 in (35.00 x 29.01 cm),No,"Greek Archont (a leader), seated on a broken column, an old inscription ""Anagnosti, un des principaux archontes de la Grèce..."" on the reverse",Yes
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Hotel De Ventes Horta - Belgium: Brussels,700 EUR,02-21-2011,N/A,n,No,Watercolor on paper,31,N/A,Yes,18.11 x 12.40 in (46.00 x 31.50 cm),No,Au marché.,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Hotel De Ventes Horta - Belgium: Brussels,340 EUR,02-21-2011,N/A,n,No,Oil on canvas,32,N/A,Yes,25.98 x 19.09 in (65.99 x 48.49 cm),No,Jeune femme à la lecture,No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Vanderkindere - Belgium: Bruxelles,Unsold,11-09-2010,N/A,n,No,Oil on canvas,89,"1,500 - 2,000 EUR",Yes,33.46 x 48.03 in (84.99 x 122.00 cm),No,"Stella mattutina""",No
" 
        Cesare Felix Georges Dell' Acqua (1821-1904) Austria",Hotel De Ventes Horta - Belgium: Brussels,600 EUR,11-08-2010,N/A,n,No,Oil on canvas,190,N/A,Yes,25.98 x 19.09 in (65.99 x 48.49 cm),No,Jeune femme à la lecture.,No
